Software Used:	Crystal Instruments EDM software Ver.3.1.5.6
7.36132813E-001	-6.05502259E-003
7.36171875E-001	-4.85451566E-003
7.36210938E-001	-3.09616560E-003
7.36250000E-001	-3.83267808E-003
7.36289063E-001	-5.16188564E-003
7.36328125E-001	-5.55050699E-003
7.36367188E-001	-5.71489986E-003
7.36406250E-001	-5.75542077E-003
7.36445313E-001	-5.98552823E-003
7.36484375E-001	-5.98300900E-003
7.36523438E-001	-5.63721731E-003
7.36562500E-001	-6.05565216E-003
7.36601563E-001	-6.14614179E-003
7.36640625E-001	-5.44868037E-003
7.36679688E-001	-6.16881670E-003
7.36718750E-001	-6.10667048E-003
7.36757813E-001	-5.37351752E-003
7.36796875E-001	-5.97545039E-003
7.36835938E-001	-6.43209647E-003
7.36875000E-001	-5.60236536E-003
7.36914063E-001	-5.76423854E-003
7.36953125E-001	-6.40333304E-003
7.36992188E-001	-5.47345495E-003
7.37031250E-001	-5.76066924E-003
7.37070313E-001	-6.40186341E-003
7.37109375E-001	-5.68193709E-003
7.37148438E-001	-5.48038306E-003
7.37187500E-001	-4.73400299E-003
7.37226563E-001	-2.90300953E-003
7.37265625E-001	-4.05921647E-003
7.37304688E-001	-5.56373410E-003
7.37343750E-001	-5.48500195E-003
7.37382813E-001	-5.54210925E-003
7.37421875E-001	-6.19170116E-003
7.37460938E-001	-5.82449464E-003
7.37500000E-001	-5.70398243E-003
7.37539063E-001	-6.02583913E-003
7.37578125E-001	-5.98531822E-003
7.37617188E-001	-5.84821962E-003
7.37656250E-001	-5.84926922E-003
7.37695313E-001	-5.77767566E-003
7.37734375E-001	-6.01975061E-003
7.37773438E-001	-5.78712346E-003
7.37812500E-001	-6.34979550E-003
7.37851563E-001	-6.44637318E-003
7.37890625E-001	-5.95025625E-003
7.37929688E-001	-5.60215535E-003
7.37968750E-001	-6.14446215E-003
7.38007813E-001	-5.82869397E-003
7.38046875E-001	-5.72245801E-003
7.38085938E-001	-6.27442263E-003
7.38125000E-001	-5.92737133E-003
7.38164063E-001	-5.17154345E-003
7.38203125E-001	-4.23095748E-003
7.38242188E-001	-3.34642874E-003
7.38281250E-001	-4.12724121E-003
7.38320313E-001	-5.87467337E-003
7.38359375E-001	-5.64939482E-003
7.38398438E-001	-5.19988686E-003
7.38437500E-001	-6.25258731E-003
7.38476563E-001	-6.20114896E-003
7.38515625E-001	-5.37855644E-003
7.38554688E-001	-6.07832707E-003
7.38593750E-001	-6.11758837E-003
7.38632813E-001	-5.34517411E-003
7.38671875E-001	-5.93283027E-003
7.38710938E-001	-6.10919017E-003
7.38750000E-001	-5.71217062E-003
7.38789063E-001	-5.89923793E-003
7.38828125E-001	-6.09470345E-003
7.38867188E-001	-5.80370938E-003
7.38906250E-001	-5.84297068E-003
7.38945313E-001	-5.98237896E-003
7.38984375E-001	-5.78334415E-003
7.39023438E-001	-5.84653998E-003
7.39062500E-001	-5.80580905E-003
7.39101563E-001	-5.84758958E-003
7.39140625E-001	-6.08945452E-003
7.39179688E-001	-4.94395522E-003
7.39218750E-001	-3.45140486E-003
7.39257813E-001	-3.77914030E-003
7.39296875E-001	-4.59564431E-003
7.39335938E-001	-5.49570983E-003
7.39375000E-001	-6.08693529E-003
7.39414063E-001	-5.36322966E-003
7.39453125E-001	-5.95445512E-003
7.39492188E-001	-6.26203511E-003
7.39531250E-001	-5.51334582E-003
7.39570313E-001	-5.72791696E-003
7.39609375E-001	-6.46925811E-003
7.39648438E-001	-5.55008743E-003
7.39687500E-001	-5.82785392E-003
7.39726563E-001	-6.46904809E-003
7.39765625E-001	-5.52615291E-003
7.39804688E-001	-5.62147098E-003
7.39843750E-001	-6.53581321E-003
7.39882813E-001	-5.65107446E-003
7.39921875E-001	-5.49969869E-003
7.39960938E-001	-6.40081381E-003
7.40000000E-001	-5.86438598E-003
7.40039063E-001	-5.68424677E-003
7.40078125E-001	-6.52237609E-003
7.40117188E-001	-6.10499084E-003
7.40156250E-001	-5.96075365E-003
7.40195313E-001	-4.64456342E-003
7.40234375E-001	-3.16523993E-003
7.40273438E-001	-3.74218868E-003
7.40312500E-001	-5.08567272E-003
7.40351563E-001	-5.42768510E-003
7.40390625E-001	-5.65422373E-003
7.40429688E-001	-5.73988399E-003
7.40468750E-001	-5.81735652E-003
7.40507813E-001	-6.05817186E-003
7.40546875E-001	-5.66472113E-003
7.40585938E-001	-5.76717779E-003
7.40625000E-001	-6.28450001E-003
7.40664063E-001	-5.74324327E-003
7.40703125E-001	-5.52384323E-003
7.40742188E-001	-6.29037898E-003
7.40781250E-001	-5.84800960E-003
7.40820313E-001	-5.44259185E-003
7.40859375E-001	-6.36407221E-003
7.40898438E-001	-6.03612652E-003
7.40937500E-001	-5.28743723E-003
7.40976563E-001	-6.21143682E-003
7.41015625E-001	-6.03003800E-003
7.41054688E-001	-5.25279483E-003
7.41093750E-001	-6.07412821E-003
7.41132813E-001	-6.23621140E-003
7.41171875E-001	-5.18225087E-003
7.41210938E-001	-4.03780118E-003
7.41250000E-001	-3.46673117E-003
7.41289063E-001	-3.92925600E-003
7.41328125E-001	-5.33362664E-003
7.41367188E-001	-5.63385803E-003
7.41406250E-001	-5.40626980E-003
7.41445313E-001	-5.68277715E-003
7.41484375E-001	-5.93891880E-003
7.41523438E-001	-5.85787743E-003
7.41562500E-001	-5.84947923E-003
7.41601563E-001	-5.80056012E-003
7.41640625E-001	-5.80874830E-003
7.41679688E-001	-5.83730172E-003
7.41718750E-001	-5.71699953E-003
7.41757813E-001	-5.92800137E-003
7.41796875E-001	-5.84318070E-003
7.41835938E-001	-5.53329103E-003
7.41875000E-001	-6.06132112E-003
7.41914063E-001	-6.06719963E-003
7.41953125E-001	-5.32438885E-003
7.41992188E-001	-5.97167155E-003
7.42031250E-001	-6.08378602E-003
7.42070313E-001	-5.36952820E-003
7.42109375E-001	-5.77725563E-003
7.42148438E-001	-6.37918850E-003
7.42187500E-001	-4.66261897E-003
7.42226563E-001	-3.39534762E-003
7.42265625E-001	-3.72560229E-003
7.42304688E-001	-4.51355334E-003
7.42343750E-001	-5.46820601E-003
7.42382813E-001	-6.38968637E-003
7.42421875E-001	-5.55050699E-003
7.42460938E-001	-5.53140137E-003
7.42500000E-001	-6.39325567E-003
7.42539063E-001	-5.72917657E-003
7.42578125E-001	-5.62420022E-003
7.42617188E-001	-6.19401084E-003
7.42656250E-001	-5.75521076E-003
7.42695313E-001	-5.46421669E-003
7.42734375E-001	-6.03885623E-003
7.42773438E-001	-5.78481378E-003
7.42812500E-001	-5.79426158E-003
7.42851563E-001	-5.95172588E-003
7.42890625E-001	-5.95046626E-003
7.42929688E-001	-5.80622908E-003
7.42968750E-001	-5.83478250E-003
7.43007813E-001	-5.92275243E-003
7.43046875E-001	-5.92884095E-003
7.43085938E-001	-5.72728692E-003
7.43125000E-001	-5.73316542E-003
7.43164063E-001	-6.25174772E-003
7.43203125E-001	-4.63385554E-003
7.43242188E-001	-2.99727800E-003
7.43281250E-001	-4.21185186E-003
7.43320313E-001	-4.89482656E-003
7.43359375E-001	-5.19526796E-003
7.43398438E-001	-6.23117248E-003
7.43437500E-001	-5.71489986E-003
7.43476563E-001	-5.33572584E-003
7.43515625E-001	-6.22151466E-003
7.43554688E-001	-5.74828219E-003
7.43593750E-001	-5.47744380E-003
7.43632813E-001	-6.47177780E-003
7.43671875E-001	-5.93408989E-003
7.43710938E-001	-5.58829866E-003
7.43750000E-001	-6.22235425E-003
7.43789063E-001	-5.85640781E-003
7.43828125E-001	-5.53203141E-003
7.43867188E-001	-6.05544215E-003
7.43906250E-001	-5.93618955E-003
7.43945313E-001	-5.91582386E-003
7.43984375E-001	-5.69390459E-003
7.44023438E-001	-5.88349160E-003
7.44062500E-001	-6.00505387E-003
7.44101563E-001	-5.65800257E-003
7.44140625E-001	-5.79279196E-003
7.44179688E-001	-6.22781320E-003
7.44218750E-001	-3.97943472E-003
7.44257813E-001	-3.08776740E-003
7.44296875E-001	-4.78775054E-003
7.44335938E-001	-4.76129679E-003
7.44375000E-001	-5.30612282E-003
7.44414063E-001	-6.33488875E-003
7.44453125E-001	-5.44427149E-003
7.44492188E-001	-5.66367153E-003
7.44531250E-001	-6.44679321E-003
7.44570313E-001	-6.08546566E-003
7.44609375E-001	-5.97335119E-003
7.44648438E-001	-6.52405573E-003
7.44687500E-001	-5.73022617E-003
7.44726563E-001	-5.57633117E-003
7.44765625E-001	-6.34160731E-003
7.44804688E-001	-5.75982966E-003
7.44843750E-001	-5.76927746E-003
7.44882813E-001	-6.04809402E-003
7.44921875E-001	-5.95760439E-003
7.44960938E-001	-5.77263674E-003
7.45000000E-001	-5.87047450E-003
7.45039063E-001	-5.95256593E-003
7.45078125E-001	-6.05040323E-003
7.45117188E-001	-5.75227151E-003
7.45156250E-001	-5.87866269E-003
7.45195313E-001	-5.95487515E-003
7.45234375E-001	-3.47869867E-003
7.45273438E-001	-3.10687325E-003
7.45312500E-001	-4.98069683E-003
7.45351563E-001	-4.97712754E-003
7.45390625E-001	-5.37645677E-003
7.45429688E-001	-6.27757190E-003
7.45468750E-001	-5.60047571E-003
7.45507813E-001	-5.50515763E-003
7.45546875E-001	-6.48374483E-003
7.45585938E-001	-5.83751174E-003
7.45625000E-001	-5.43692289E-003
7.45664063E-001	-6.40858198E-003
7.45703125E-001	-5.87803265E-003
7.45742188E-001	-5.39871166E-003
7.45781250E-001	-6.35357434E-003
7.45820313E-001	-6.05418254E-003
7.45859375E-001	-5.34727331E-003
7.45898438E-001	-6.28429046E-003
7.45937500E-001	-6.08042674E-003
7.45976563E-001	-5.48185268E-003
7.46015625E-001	-5.99791529E-003
7.46054688E-001	-5.98237896E-003
7.46093750E-001	-5.64750517E-003
7.46132813E-001	-5.93471993E-003
7.46171875E-001	-6.17889408E-003
7.46210938E-001	-5.13585145E-003
7.46250000E-001	-3.20702046E-003
7.46289063E-001	-3.46799102E-003
7.46328125E-001	-5.00232214E-003
7.46367188E-001	-5.23116998E-003
7.46406250E-001	-5.56352409E-003
7.46445313E-001	-5.88895008E-003
7.46484375E-001	-5.80077013E-003
7.46523438E-001	-5.63259842E-003
7.46562500E-001	-6.17490523E-003
7.46601563E-001	-5.94605738E-003
7.46640625E-001	-5.47030522E-003
7.46679688E-001	-6.14971109E-003
7.46718750E-001	-6.06509997E-003
7.46757813E-001	-5.47261490E-003
7.46796875E-001	-5.82659431E-003
7.46835938E-001	-6.50851941E-003
7.46875000E-001	-5.78712346E-003
7.46914063E-001	-6.08630525E-003
7.46953125E-001	-6.49760151E-003
7.46992188E-001	-5.49969869E-003
7.47031250E-001	-5.82029577E-003
7.47070313E-001	-6.42705755E-003
7.47109375E-001	-5.44112222E-003
7.47148438E-001	-5.60446503E-003
7.47187500E-001	-6.53308351E-003
7.47226563E-001	-4.33950266E-003
7.47265625E-001	-2.94583989E-003
7.47304688E-001	-4.30843001E-003
7.47343750E-001	-4.92463959E-003
7.47382813E-001	-4.92232991E-003
7.47421875E-001	-5.87110408E-003
7.47460938E-001	-5.84968925E-003
7.47500000E-001	-5.59690641E-003
7.47539063E-001	-5.99392643E-003
7.47578125E-001	-6.03675656E-003
7.47617188E-001	-5.59312757E-003
7.47656250E-001	-5.86375594E-003
7.47695313E-001	-5.86249633E-003
7.47734375E-001	-5.76108927E-003
7.47773438E-001	-5.90532646E-003
7.47812500E-001	-5.99119673E-003
7.47851563E-001	-5.96474297E-003
7.47890625E-001	-5.78481378E-003
7.47929688E-001	-5.92191285E-003
7.47968750E-001	-6.09113416E-003
7.48007813E-001	-5.81798656E-003
7.48046875E-001	-5.63679775E-003
7.48085938E-001	-6.12073764E-003
7.48125000E-001	-5.90133760E-003
7.48164063E-001	-5.63070877E-003
7.48203125E-001	-5.90595650E-003
7.48242188E-001	-4.33110446E-003
7.48281250E-001	-2.83855409E-003
7.48320313E-001	-4.52300115E-003
7.48359375E-001	-5.37540717E-003
7.48398438E-001	-4.96285083E-003
7.48437500E-001	-5.90448687E-003
7.48476563E-001	-6.20135898E-003
7.48515625E-001	-5.42054698E-003
7.48554688E-001	-5.83520252E-003
7.48593750E-001	-6.43965509E-003
7.48632813E-001	-5.45371929E-003
7.48671875E-001	-5.74933179E-003
7.48710938E-001	-6.45855069E-003
7.48750000E-001	-5.62168099E-003
7.48789063E-001	-5.59060788E-003
7.48828125E-001	-6.29394827E-003
7.48867188E-001	-5.67626860E-003
7.48906250E-001	-5.38905384E-003
7.48945313E-001	-6.32229168E-003
7.48984375E-001	-5.78586385E-003
7.49023438E-001	-5.58200013E-003
7.49062500E-001	-6.02289988E-003
7.49101563E-001	-6.23873062E-003
7.49140625E-001	-5.94311766E-003
7.49179688E-001	-6.21248642E-003
7.49218750E-001	-5.57213230E-003
7.49257813E-001	-3.57548660E-003
7.49296875E-001	-3.16293049E-003
7.49335938E-001	-4.71741660E-003
7.49375000E-001	-5.28953644E-003
7.49414063E-001	-5.37162786E-003
7.49453125E-001	-5.66493114E-003
7.49492188E-001	-6.08210638E-003
7.49531250E-001	-5.71846915E-003
7.49570313E-001	-5.63133880E-003
7.49609375E-001	-6.08903449E-003
7.49648438E-001	-5.79573121E-003
7.49687500E-001	-5.56562375E-003
7.49726563E-001	-6.15327992E-003
7.49765625E-001	-5.79090230E-003
7.49804688E-001	-5.44154178E-003
7.49843750E-001	-6.24020025E-003
7.49882813E-001	-5.95298549E-003
7.49921875E-001	-5.33299660E-003
7.49960938E-001	-6.22928282E-003
7.50000000E-001	-6.19233120E-003
7.50039063E-001	-5.37456712E-003
7.50078125E-001	-6.14824099E-003
7.50117188E-001	-6.36869110E-003
7.50156250E-001	-5.27903903E-003
7.50195313E-001	-5.98468864E-003
7.50234375E-001	-5.38989389E-003
7.50273438E-001	-2.81252014E-003
7.50312500E-001	-3.56708840E-003
7.50351563E-001	-5.43146441E-003
7.50390625E-001	-4.97124903E-003
7.50429688E-001	-5.41235879E-003
7.50468750E-001	-5.94395772E-003
7.50507813E-001	-5.56961307E-003
7.50546875E-001	-5.66241192E-003
7.50585938E-001	-5.93891880E-003
7.50625000E-001	-5.70776127E-003
7.50664063E-001	-5.71364025E-003
7.50703125E-001	-5.68487681E-003
7.50742188E-001	-5.93639957E-003
7.50781250E-001	-5.73967397E-003
7.50820313E-001	-5.63700730E-003
7.50859375E-001	-6.00295421E-003
7.50898438E-001	-5.98993711E-003
7.50937500E-001	-5.48437238E-003
7.50976563E-001	-5.84674999E-003
7.51015625E-001	-6.15411997E-003
7.51054688E-001	-5.37330750E-003
7.51093750E-001	-5.86690521E-003
7.51132813E-001	-6.35903329E-003
7.51171875E-001	-5.43755293E-003
7.51210938E-001	-5.65926265E-003
7.51250000E-001	-4.96537052E-003
7.51289063E-001	-2.65757530E-003
7.51328125E-001	-3.66471615E-003
7.51367188E-001	-5.97859966E-003
7.51406250E-001	-5.34202484E-003
7.51445313E-001	-5.32753812E-003
7.51484375E-001	-6.20618789E-003
7.51523438E-001	-5.72455768E-003
7.51562500E-001	-5.29646501E-003
7.51601563E-001	-6.20597787E-003
7.51640625E-001	-5.80664910E-003
7.51679688E-001	-5.42873470E-003
7.51718750E-001	-6.07706746E-003
7.51757813E-001	-5.90301678E-003
7.51796875E-001	-5.50473761E-003
7.51835938E-001	-6.08063675E-003
7.51875000E-001	-5.98153891E-003
7.51914063E-001	-5.60131576E-003
7.51953125E-001	-5.92296245E-003
7.51992188E-001	-5.94437774E-003
7.52031250E-001	-5.86102670E-003
7.52070313E-001	-5.78817306E-003
7.52109375E-001	-5.82281547E-003
7.52148438E-001	-5.88118192E-003
7.52187500E-001	-6.00862317E-003
7.52226563E-001	-5.59480721E-003
7.52265625E-001	-4.08084178E-003
7.52304688E-001	-3.37036327E-003
7.52343750E-001	-4.23935568E-003
7.52382813E-001	-5.41109871E-003
7.52421875E-001	-5.60782431E-003
7.52460938E-001	-5.37414709E-003
7.52500000E-001	-5.92842139E-003
7.52539063E-001	-6.04515476E-003
7.52578125E-001	-5.40270098E-003
7.52617188E-001	-5.78397419E-003
7.52656250E-001	-6.27400260E-003
7.52695313E-001	-5.51103614E-003
7.52734375E-001	-5.73610514E-003
7.52773438E-001	-6.35714363E-003
7.52812500E-001	-5.53098181E-003
7.52851563E-001	-5.58346976E-003
7.52890625E-001	-6.38800673E-003
7.52929688E-001	-5.64183621E-003
7.52968750E-001	-5.60719427E-003
7.53007813E-001	-6.42495835E-003
7.53046875E-001	-5.82869397E-003
7.53085938E-001	-5.35189221E-003
7.53125000E-001	-6.21017721E-003
7.53164063E-001	-5.70461201E-003
7.53203125E-001	-5.43524325E-003
7.53242188E-001	-5.58892824E-003
7.53281250E-001	-3.47764883E-003
7.53320313E-001	-3.12114996E-003
7.53359375E-001	-4.93198773E-003
7.53398438E-001	-5.21332398E-003
7.53437500E-001	-5.30507322E-003
7.53476563E-001	-5.70188276E-003
7.53515625E-001	-5.76738780E-003
7.53554688E-001	-5.60047571E-003
7.53593750E-001	-5.96642261E-003
7.53632813E-001	-6.17616484E-003
7.53671875E-001	-6.09281380E-003
7.53710938E-001	-5.76717779E-003
7.53750000E-001	-5.68613643E-003
7.53789063E-001	-6.12955540E-003
7.53828125E-001	-5.77431638E-003
7.53867188E-001	-5.60719427E-003
7.53906250E-001	-6.06509997E-003
7.53945313E-001	-5.92065277E-003
7.53984375E-001	-5.40689984E-003
7.54023438E-001	-6.16020849E-003
7.54062500E-001	-5.98384859E-003
7.54101563E-001	-5.42936474E-003
7.54140625E-001	-6.15537958E-003
7.54179688E-001	-6.10877015E-003
7.54218750E-001	-5.29940426E-003
7.54257813E-001	-4.97502834E-003
7.54296875E-001	-3.51586007E-003
7.54335938E-001	-3.18917446E-003
7.54375000E-001	-4.84023895E-003
7.54414063E-001	-5.79615124E-003
7.54453125E-001	-5.11905551E-003
7.54492188E-001	-5.47786383E-003
7.54531250E-001	-6.30864454E-003
7.54570313E-001	-5.49214054E-003
7.54609375E-001	-5.60530461E-003
7.54648438E-001	-6.07370818E-003
7.54687500E-001	-5.50263794E-003
7.54726563E-001	-5.66346152E-003
7.54765625E-001	-6.11044979E-003
7.54804688E-001	-5.82323503E-003
7.54843750E-001	-5.64309629E-003
7.54882813E-001	-5.92926098E-003
7.54921875E-001	-5.73484506E-003
7.54960938E-001	-5.61559247E-003
7.55000000E-001	-5.80265978E-003
7.55039063E-001	-5.79195237E-003
7.55078125E-001	-5.77872526E-003
7.55117188E-001	-5.62252058E-003
7.55156250E-001	-5.80853829E-003
7.55195313E-001	-5.99917490E-003
7.55234375E-001	-5.44007216E-003
7.55273438E-001	-4.23956523E-003
7.55312500E-001	-3.24166240E-003
7.55351563E-001	-3.84254567E-003
7.55390625E-001	-4.83184075E-003
7.55429688E-001	-5.98573824E-003
7.55468750E-001	-5.31347096E-003
7.55507813E-001	-5.25741372E-003
7.55546875E-001	-6.24313951E-003
7.55585938E-001	-5.60299540E-003
7.55625000E-001	-5.44196181E-003
7.55664063E-001	-6.18456304E-003
7.55703125E-001	-5.66115184E-003
7.55742188E-001	-5.30948211E-003
7.55781250E-001	-6.18792232E-003
7.55820313E-001	-5.80412941E-003
7.55859375E-001	-5.50725684E-003
7.55898438E-001	-6.56331657E-003
7.55937500E-001	-6.11863798E-003
7.55976563E-001	-5.49633941E-003
7.56015625E-001	-5.96600259E-003
7.56054688E-001	-6.00526389E-003
7.56093750E-001	-5.46043785E-003
7.56132813E-001	-5.81924617E-003
7.56171875E-001	-5.97062148E-003
7.56210938E-001	-5.88937011E-003
7.56250000E-001	-5.46736596E-003
7.56289063E-001	-3.73526011E-003
7.56328125E-001	-3.19526298E-003
7.56367188E-001	-4.41109622E-003
7.56406250E-001	-5.18351048E-003
7.56445313E-001	-5.58514940E-003
7.56484375E-001	-5.59228752E-003
7.56523438E-001	-5.46127744E-003
7.56562500E-001	-6.12514652E-003
7.56601563E-001	-6.02604914E-003
7.56640625E-001	-5.42159658E-003
7.56679688E-001	-5.91288460E-003
7.56718750E-001	-6.07244857E-003
7.56757813E-001	-5.47870342E-003
7.56796875E-001	-6.16062852E-003
7.56835938E-001	-6.18687226E-003
7.56875000E-001	-5.28554758E-003
7.56914063E-001	-6.19380083E-003
7.56953125E-001	-6.28429046E-003
7.56992188E-001	-5.30087389E-003
7.57031250E-001	-5.84318070E-003
7.57070313E-001	-6.33194949E-003
7.57109375E-001	-5.44385146E-003
7.57148438E-001	-5.83226327E-003
7.57187500E-001	-6.35315478E-003
7.57226563E-001	-5.79405157E-003
7.57265625E-001	-4.96075116E-003
7.57304688E-001	-3.69830849E-003
7.57343750E-001	-3.40374559E-003
7.57382813E-001	-4.68172505E-003
7.57421875E-001	-5.57696121E-003
7.57460938E-001	-5.62210102E-003
7.57500000E-001	-5.66514116E-003
7.57539063E-001	-6.12514652E-003
7.57578125E-001	-5.83898136E-003
7.57617188E-001	-5.79363201E-003
7.57656250E-001	-5.81504684E-003
7.57695313E-001	-5.85682737E-003
7.57734375E-001	-5.88538079E-003
7.57773438E-001	-5.70293237E-003
7.57812500E-001	-5.97461080E-003
7.57851563E-001	-6.14383211E-003
7.57890625E-001	-5.58829866E-003
7.57929688E-001	-5.91015536E-003
7.57968750E-001	-6.37016073E-003
7.58007813E-001	-5.57864085E-003
7.58046875E-001	-5.71930874E-003
7.58085938E-001	-6.36890111E-003
7.58125000E-001	-6.03024801E-003
7.58164063E-001	-5.87278372E-003
7.58203125E-001	-6.65002689E-003
7.58242188E-001	-5.98363858E-003
7.58281250E-001	-4.22171969E-003
7.58320313E-001	-3.62797454E-003
7.58359375E-001	-3.91287962E-003
7.58398438E-001	-4.67584608E-003
7.58437500E-001	-5.82365505E-003
7.58476563E-001	-5.82848396E-003
7.58515625E-001	-5.43965260E-003
7.58554688E-001	-6.12871582E-003
7.58593750E-001	-6.02268986E-003
7.58632813E-001	-5.53266145E-003
7.58671875E-001	-6.13564393E-003
7.58710938E-001	-6.10940019E-003
7.58750000E-001	-5.71133057E-003
7.58789063E-001	-5.98888751E-003
7.58828125E-001	-5.97461080E-003
7.58867188E-001	-5.84590994E-003
7.58906250E-001	-5.77179668E-003
7.58945313E-001	-6.01618132E-003
7.58984375E-001	-5.98762790E-003
7.59023438E-001	-5.80265978E-003
7.59062500E-001	-5.69411460E-003
7.59101563E-001	-6.16020849E-003
7.59140625E-001	-5.84674999E-003
7.59179688E-001	-5.55449631E-003
7.59218750E-001	-6.18981197E-003
7.59257813E-001	-5.79993054E-003
7.59296875E-001	-3.70061817E-003
7.59335938E-001	-3.52425827E-003
7.59375000E-001	-4.36469680E-003
7.59414063E-001	-4.70670918E-003
7.59453125E-001	-5.72833652E-003
7.59492188E-001	-5.97734004E-003
7.59531250E-001	-5.28239831E-003
7.59570313E-001	-6.04179548E-003
7.59609375E-001	-6.35042507E-003
7.59648438E-001	-5.27400011E-003
7.59687500E-001	-5.90805570E-003
7.59726563E-001	-6.44448400E-003
7.59765625E-001	-5.53958956E-003
7.59804688E-001	-5.69327455E-003
7.59843750E-001	-6.36911113E-003
7.59882813E-001	-5.60152577E-003
7.59921875E-001	-5.81588689E-003
7.59960938E-001	-6.42621797E-003
7.60000000E-001	-5.71095105E-003
7.60039063E-001	-5.67636266E-003
7.60078125E-001	-6.23059878E-003
7.60117188E-001	-5.92303509E-003
7.60156250E-001	-5.81202237E-003
7.60195313E-001	-5.98724047E-003
7.60234375E-001	-6.00153115E-003
7.60273438E-001	-5.35657955E-003
7.60312500E-001	-3.59590654E-003
7.60351563E-001	-3.52424523E-003
7.60390625E-001	-5.22299111E-003
7.60429688E-001	-5.29444544E-003
7.60468750E-001	-5.74491732E-003
7.60507813E-001	-5.97750582E-003
7.60546875E-001	-5.59476018E-003
7.60585938E-001	-5.76749304E-003
7.60625000E-001	-6.30143192E-003
7.60664063E-001	-5.66124357E-003
7.60703125E-001	-5.63017651E-003
7.60742188E-001	-6.42528571E-003
7.60781250E-001	-5.75527316E-003
7.60820313E-001	-5.54795237E-003
7.60859375E-001	-6.55390322E-003
7.60898438E-001	-5.75403031E-003
7.60937500E-001	-5.57384174E-003
7.60976563E-001	-6.40353886E-003
7.61015625E-001	-5.93753299E-003
7.61054688E-001	-5.38661098E-003
7.61093750E-001	-6.39401143E-003
7.61132813E-001	-6.15417399E-003
7.61171875E-001	-5.33752516E-003
7.61210938E-001	-6.35321019E-003
7.61250000E-001	-6.29956787E-003
7.61289063E-001	-4.52563958E-003
7.61328125E-001	-3.40619055E-003
7.61367188E-001	-4.06667590E-003
7.61406250E-001	-4.70189331E-003
7.61445313E-001	-5.46241459E-003
7.61484375E-001	-5.91309369E-003
7.61523438E-001	-5.58999646E-003
7.61562500E-001	-5.96072990E-003
7.61601563E-001	-6.06428646E-003
7.61640625E-001	-6.00712327E-003
7.61679688E-001	-6.01064414E-003
7.61718750E-001	-5.97605621E-003
7.61757813E-001	-5.97481336E-003
7.61796875E-001	-6.00919453E-003
7.61835938E-001	-5.64322481E-003
7.61875000E-001	-5.99366101E-003
7.61914063E-001	-6.10674499E-003
7.61953125E-001	-5.46655664E-003
7.61992188E-001	-6.10322412E-003
7.62031250E-001	-6.19373284E-003
7.62070313E-001	-5.54049620E-003
7.62109375E-001	-6.04585372E-003
7.62148438E-001	-6.45821681E-003
7.62187500E-001	-5.57135604E-003
7.62226563E-001	-5.84888831E-003
7.62265625E-001	-6.41762232E-003
7.62304688E-001	-4.18473082E-003
7.62343750E-001	-3.14398459E-003
7.62382813E-001	-4.60434286E-003
7.62421875E-001	-4.68283892E-003
7.62460938E-001	-5.23479655E-003
7.62500000E-001	-6.27657818E-003
7.62539063E-001	-5.49824536E-003
7.62578125E-001	-5.40152285E-003
7.62617188E-001	-6.43377751E-003
7.62656250E-001	-6.34678965E-003
7.62695313E-001	-5.74823143E-003
7.62734375E-001	-6.37640664E-003
7.62773438E-001	-5.87933417E-003
7.62812500E-001	-5.56700677E-003
7.62851563E-001	-6.15810929E-003
7.62890625E-001	-5.98889729E-003
7.62929688E-001	-5.49285999E-003
7.62968750E-001	-5.88865438E-003
7.63007813E-001	-5.86110819E-003
7.63046875E-001	-5.83376922E-003
7.63085938E-001	-5.82403503E-003
7.63125000E-001	-5.88969002E-003
7.63164063E-001	-6.00401638E-003
7.63203125E-001	-5.77743445E-003
7.63242188E-001	-5.78095531E-003
7.63281250E-001	-5.90377348E-003
7.63320313E-001	-3.91879678E-003
7.63359375E-001	-2.81488104E-003
7.63398438E-001	-4.58880933E-003
7.63437500E-001	-5.16334223E-003
7.63476563E-001	-5.00821415E-003
7.63515625E-001	-6.05123863E-003
7.63554688E-001	-5.73539035E-003
7.63593750E-001	-5.37169864E-003
7.63632813E-001	-6.18234137E-003
7.63671875E-001	-6.11068029E-003
7.63710938E-001	-5.18446788E-003
7.63750000E-001	-6.05227426E-003
7.63789063E-001	-6.16432261E-003
7.63828125E-001	-5.19151008E-003
7.63867188E-001	-6.07008580E-003
7.63906250E-001	-6.30246708E-003
7.63945313E-001	-5.29983034E-003
7.63984375E-001	-5.99469664E-003
7.64023438E-001	-6.02452084E-003
7.64062500E-001	-5.45930769E-003
7.64101563E-001	-5.63701149E-003
7.64140625E-001	-6.12455653E-003
7.64179688E-001	-5.60470158E-003
7.64218750E-001	-5.70598012E-003
7.64257813E-001	-6.06242241E-003
7.64296875E-001	-5.27663343E-003
7.64335938E-001	-3.35855433E-003
7.64375000E-001	-3.52196698E-003
7.64414063E-001	-4.81414888E-003
7.64453125E-001	-5.12999715E-003
7.64492188E-001	-5.45765087E-003
7.64531250E-001	-5.61257172E-003
7.64570313E-001	-5.95244532E-003
7.64609375E-001	-5.58523275E-003
7.64648438E-001	-6.09659636E-003
7.64687500E-001	-6.10363809E-003
7.64726563E-001	-5.58254030E-003
7.64765625E-001	-5.85075235E-003
7.64804688E-001	-6.23225560E-003
